Time (s),Reference (N),Estimate (N),uc (N),Extended estimate (N),Extended uc (N)
3.866,118.71909231342327,119.05735657696252,0.8974010690840917,118.6659359136868,1.04172018819979
3.867,111.67536468166178,110.6021657194377,0.8974010690840917,110.26523801114637,1.0742115952242897
3.868,104.32881404610076,103.23999204657824,0.8974010690840917,102.97133358588492,1.0629307581182872
3.869,96.74761640477992,97.69519436271044,0.8974010690840917,97.32044128185758,1.097765526044471
3.87,89.00353277822808,89.30658029655493,0.8974010690840917,88.93410703261402,1.167342445232215
3.871,81.17559337856775,80.73959428631473,0.8974010690840917,80.42945036478791,1.1926602657622483
3.872,73.3537294874306,73.49348389152063,0.8974010690840917,73.16549672867977,1.2252669154789841
3.873,65.64206531781142,65.25381393312,0.8974010690840917,64.97132748992074,1.2739424438377394
3.874,58.161592315364096,58.13376931224591,0.8974010690840917,57.8505710052936,1.3082762317899492
3.875,51.05195558552673,50.143701582760045,0.8974010690840917,49.91816970365385,1.3555138669522053
3.876,44.47208757613869,43.25106893657122,0.8974010690840917,43.07680103424036,1.3845590020830454
3.877,38.599430608115455,37.4793752802528,0.8974010690840917,37.39323028463685,1.397716945739568
3.878,33.62750159958466,33.33886270073924,0.8974010690840917,33.284334859480744,1.4124636320289876
3.879,29.761574878718804,29.51476229536444,0.8974010690840917,29.506990336084158,1.426609316690647
3.88,27.212298768253877,26.11948472217003,0.8974010690840917,26.228861725141904,1.4378071275520525
3.881,26.1871256179534,25.681867562129955,0.8974010690840917,25.877324618913832,1.4231218953964244
3.882,26.87953007973213,26.835680599555968,0.8974010690840917,27.07628744792276,1.4014880119501059
3.883,29.45612277048784,28.403364852812704,0.8974010690840917,28.79664531680792,1.3866478819584016
3.884,34.04194033138481,33.5564572170141,0.8974010690840917,34.0287807629999,1.365241745746872
3.885,40.70440946699537,40.3459261033945,0.8974010690840917,40.91613566849456,1.3337884987471724
3.886,49.43673846261255,49.11386322683309,0.8974010690840917,49.787603734352345,1.3066679459719266
3.887,60.14177535495264,59.85771338862612,0.8974010690840917,60.632205197694766,1.3045321893353716
3.888,72.61766995054279,73.1542822480858,0.8974010690840917,73.79328710944075,1.2091886713554971
3.889,81.66066758585457,81.92984779804637,0.8974010690840917,82.54812581128982,1.101657532919088
3.89,90.81463267558831,89.93224954436805,0.8974010690840917,90.62929940963986,1.088567468492393
3.891,99.85707980980231,99.58050127300216,0.8974010690840917,100.31286698568519,1.1069965748986796
